dataset,qid,query,class,best_model,utility_bm25,utility_l6,utility_bge,eff_bm25,eff_l6,eff_bge,lat_bm25,lat_l6,lat_bge
scifact-train,709,Long chain polyunsaturated fatty acids supplementation is associated with lower rates of atopic eczema at 1 year.,0,bm25,0.9995786410959868,0.9900015588190701,0.95,1.0,1.0,1.0,0.0024746290873736143,0.0587205660995096,0.29364860500209033
scifact-train,710,Long chain polyunsaturated fatty acids supplementation reduces wheezing and asthma.,0,bm25,0.9998178468081391,0.990092990001363,0.95,1.0,1.0,1.0,0.0010629079770296812,0.05780980200506747,0.29176210588775575
scifact-train,713,Low expression of miR7a does not repress target genes or exert a biological function in ovaries.,2,bge,0.24527503691953878,0.36365145653895503,0.95,0.20607055338754615,0.34033827903669656,1.0,0.0028480389155447483,0.05597744486294687,0.289441438857466
scifact-train,714,Low expression of miR7a does not repress target genes or exert a biological function in testis.,2,bge,0.2587289133453474,0.3188463275096526,0.95,0.22023243839286438,0.2934264036172708,1.0,0.0028418090660125017,0.057244589086622,0.2888586090411991
scifact-train,717,Low nucleosome occupancy correlates with high methylation levels across species.,0,bm25,0.9996816471971726,0.5770368265554257,0.95,1.0,0.5654648767857288,1.0,0.0018498911522328854,0.05900776223279536,0.2905410500243306
scifact-train,724,Ly49Q directs the organization of neutrophil polarization by regulating membrane raft functions.,0,bm25,0.9996287893747922,0.9901098012132514,0.95,1.0,1.0,1.0,0.002152985893189907,0.05736220092512667,0.2899951869621873
scifact-train,726,Ly6C hi monocytes have a higher inflammatory capacity than Ly6C lo monocytes.,1,l6,0.5837912181508079,0.9038530748656598,0.8581224582817963,0.5620252600019189,0.9087647951769722,0.9032867981913646,0.0007682729046791792,0.05481459107249975,0.28930544992908835
scifact-train,730,Lysine histone demethylase inhibitor JIB 04 is inactive against KDM5A.,2,bge,0.44575093254273096,0.5777110122973733,0.95,0.41666666666666663,0.5654648767857288,1.0,0.0004769240040332079,0.054872477892786264,0.28939285688102245
scifact-train,732,M. stadtmanae does not induce ASC speck formation in BlaER1 monocytes.,1,l6,0.44567691728735087,0.9898151573520143,0.19576702571816884,0.41666666666666663,1.0,0.20607055338754615,0.0009081768803298473,0.05913484492339194,0.29030809295363724
scifact-train,733,M. stadtmanae induces ASC speck formation in BlaER1 monocytes.,1,l6,0.4456813860606439,0.9904627725448245,0.3233213650848617,0.41666666666666663,1.0,0.34033827903669656,0.000881686108186841,0.055340519174933434,0.29012896795757115
scifact-train,734,MEK inhibitors are effective treatments in RAS-driven mouse models of cancer.,0,bm25,0.9995754632591367,0.9900449949157532,0.95,1.0,1.0,1.0,0.0024438260588794947,0.0573055250570178,0.28782268101349473
scifact-train,736,MFGE8 regulates fat absorption by binding to av-Beta3 and av-Beta5 integrins.,0,bm25,0.9998102164745982,0.9902158618538922,0.95,1.0,1.0,1.0,0.0010979061480611563,0.05660167499445379,0.2892522271722555
scifact-train,737,MICAL redox enzymes regulate actin dynamics in many cell types.,0,bm25,0.6164145714144681,0.5585296570731625,0.5183367222909381,0.5967132018086354,0.5456176024115138,0.5456176024115138,0.002652680967003107,0.05619154195301235,0.2864850019104779
scifact-train,738,MICAL redox enzymes regulate actin dynamics.,0,bm25,0.539417251548693,0.5147403868565276,0.4741398972965461,0.5153606369886217,0.4990946287332064,0.4990946287332064,0.001003751065582037,0.053804251132532954,0.28620773111470044
scifact-train,739,MT binding domain drives amyloid structure formation.,0,bm25,0.049792296280887355,0.04019572843096811,0.0,0.0,0.0,0.0,0.0012025318574160337,0.05676330183632672,0.2894825048279017
scifact-train,740,MUC1-C activates the NF-κB p65 signaling pathway by interacting with IκB kinase ß.,0,bm25,0.999655930836045,0.9899364705726676,0.95,1.0,1.0,1.0,0.0020034019835293293,0.0585966338403523,0.2911336140241474
scifact-train,745,MafA phosphorylation decreases its ubiquitination.,0,bm25,0.9998918224049679,0.9904978190909673,0.95,1.0,1.0,1.0,0.0006271540187299252,0.05508840293623507,0.2898724169936031
scifact-train,746,MafA phosphorylation enhances its ubiquitination.,0,bm25,0.9999050667165073,0.9903656127702858,0.95,1.0,1.0,1.0,0.0005477119702845812,0.05558502790518105,0.288472045911476
scifact-train,747,MafA ubiquitination decreases the recruitment of coavtivator P/CAF by MafA.,0,bm25,0.9998917573338619,0.9903125763143447,0.95,1.0,1.0,1.0,0.0006306241266429424,0.05643914104439318,0.29130108724348247
scifact-train,748,MafA ubiquitination increases the recruitment of coavtivator P/CAF by MafA.,0,bm25,0.9997972341562684,0.9904947925338574,0.95,1.0,1.0,1.0,0.0011677721049636602,0.054742534179240465,0.2879607540089637
scifact-train,749,Major antigen-induced signals from the T cell receptor and secondary signals from costimulatory receptors are required for T cell activation.,0,bm25,0.04931436392880789,0.04034407401651501,0.0,0.0,0.0,0.0,0.004010447068139911,0.05647978815250099,0.2924617910757661
scifact-train,751,Major vault protein (MVP) leads to more aggressive tumors by regulating the sorting of tumor suppressive miR-193a into extracellular vesicles (EVs).,0,bm25,0.9995679571567604,0.990209241251006,0.95,1.0,1.0,1.0,0.0025278041139245033,0.057283949106931686,0.2925409080926329
scifact-train,752,Major vault protein regulates sorting of tumor suppressive miR-193a into EVs.,0,bm25,0.9996267232629255,0.990261393874783,0.95,1.0,1.0,1.0,0.0021582909394055605,0.056308747036382556,0.28910064906813204
scifact-train,753,Malaria has a high vectorial capacity.,0,bm25,0.049849199446310916,0.040098985045045034,0.0,0.0,0.0,0.0,0.0008708620443940163,0.05717762908898294,0.2887463020160794
scifact-train,755,Many cytokines that are produced by cancer cells also contribute to carcinogenesis.,0,bm25,0.04946792491448948,0.040010413343913954,0.0,0.0,0.0,0.0,0.0030924449674785137,0.05805993895046413,0.29060230893082917
scifact-train,757,Many transmembrane receptors transmit signals by long-range conformational changes in the association of alpha-helices across the plasma membrane.,2,bge,0.5867426411061591,0.3624472798969858,0.95,0.5654648767857288,0.34033827903669656,1.0,0.002575542079284787,0.06237677717581391,0.28681390709243715
scifact-train,758,Marmosets have a brain region homologous to Broca's area.,0,bm25,0.4457002129084875,0.36344746713444426,0.39583333333333326,0.41666666666666663,0.34033827903669656,0.41666666666666663,0.0007655350491404533,0.05678178207017481,0.28753478289581835
scifact-train,760,Mathematical models predict that using Artemisinin-based combination therapy over nongametocytocidal drugs have only a modest impact in reducing malaria transmission.,0,bm25,0.9995086287857691,0.9900426651075096,0.95,1.0,1.0,1.0,0.0028912341222167015,0.05858907802030444,0.2942006001248956
scifact-train,761,MeCP2 influences the synaptic maturation of neurons.,0,bm25,0.04989238965294472,0.04060272488878815,0.0,0.0,0.0,0.0,0.0006189639680087566,0.05405218782834709,0.2875950059387833
scifact-train,762,Measuring routine outcomes is more beneficial to clinical practice than assessing treatment adherence.,2,bge,0.2344979935924247,0.36349936067565647,0.95,0.19453241315894393,0.34033827903669656,1.0,0.0018303729593753815,0.05840804101899266,0.2973325941711664
scifact-train,764,Medications to treat obesity are highly effective.,0,bm25,0.04969749232130733,0.04010270819859882,0.0,0.0,0.0,0.0,0.0017751147970557213,0.05807729973457754,0.2933999567758292
scifact-train,765,Medications to treat obesity do not have side effects.,1,l6,0.049775828936406426,0.990338331656438,0.95,0.0,1.0,1.0,0.0013236610684543848,0.05704917502589524,0.2952345961239189
scifact-train,766,Medications to treat obesity have unwanted side effects.,1,l6,0.04977163604386249,0.9897433593510145,0.95,0.0,1.0,1.0,0.0013305800966918468,0.05976110300980508,0.29132883297279477
scifact-train,767,Men are more susceptible to death due to pneumonia when compared to women.,0,bm25,0.9997801609178927,0.9900078292561206,0.95,1.0,1.0,1.0,0.001291095046326518,0.05868311505764723,0.2936454778537154
scifact-train,771,Metastatic colorectal cancer treated with a single agent fluoropyrimidines resulted in similar efficacy and better quality of life when compared with oxaliplatin-based chemotherapy in elderly patients.,0,bm25,0.9994209615012192,0.5766006814254094,0.95,1.0,0.5654648767857288,1.0,0.0034040750470012426,0.062262516003102064,0.29394203098490834
scifact-train,772,Mice are incapable of producing neutralizing antibodies in reponse to the Chikungunya virus (CHIKV) produced in mosquitos.,0,bm25,0.9998135380700243,0.9905492936735624,0.95,1.0,1.0,1.0,0.0010843889322131872,0.05496157496236265,0.2907802499830723
scifact-train,774,Mice defective for deoxyribonucleic acid (DNA) polymerase I (polI) fail to reveal increased sensitivity to ionizing radiation (IR).,0,bm25,0.04956830719353278,0.04018514836644067,0.0,0.0,0.0,0.0,0.0025198550429195166,0.05729074706323445,0.29185742791742086
scifact-train,776,Mice defective for deoxyribonucleic acid (DNA) polymerase m (polm) fail to reveal increased sensitivity to ionizing radiation (IR).,0,bm25,0.04957312713445436,0.0400243481172899,0.0,0.0,0.0,0.0,0.002489331876859069,0.05817354586906731,0.29157766606658697
scifact-train,777,Mice defective for deoxyribonucleic acid (DNA) polymerase m (polm) reveal increased sensitivity to ionizing radiation (IR).,0,bm25,0.049585894820182067,0.04042885267287713,0.0,0.0,0.0,0.0,0.00241162721067667,0.055739557137712836,0.29118534713052213
scifact-train,778,Mice lacking Sirt1 in Sf1-expressing neurons are immune to diet-induced obesity and insulin resistance.,0,bm25,0.9997679517709288,0.9901852463905283,0.95,1.0,1.0,1.0,0.001353836851194501,0.057262126822024584,0.29171454068273306
scifact-train,779,Mice lacking Sirt1 in Sf1-expressing neurons have increased susceptibility to diet-induced obesity and insulin resistance.,0,bm25,0.9996735803968717,0.9903203975754514,0.95,1.0,1.0,1.0,0.0018971259705722332,0.05625711497850716,0.2905962069053203
scifact-train,780,Mice that lack Interferon-γ or its receptor are highly susceptible to experimental autoimmune myocarditis.,1,l6,0.961562711695883,0.990524621088232,0.95,0.9598603945740938,1.0,1.0,0.0017586941830813885,0.05469743814319372,0.2886292920447886
scifact-train,782,Mice without IFN-γ or its receptor are highly susceptible to EAM induced with α-MyHC/CFA.,0,bm25,0.99963751743772,0.9902143217232633,0.95,1.0,1.0,1.0,0.0021061389707028866,0.05685790302231908,0.29051590198650956
scifact-train,787,Microcin J25 encourages nucleoside triphosphate (NTP) binding.,0,bm25,0.9999268222695209,0.9903553391327182,0.95,1.0,1.0,1.0,0.00042079295963048935,0.05545956897549331,0.2875143550336361
scifact-train,788,Microcin J25 inhibits nucleoside triphosphate (NTP) binding.,0,bm25,0.9998629546034288,0.9901146531539955,0.95,1.0,1.0,1.0,0.0007914728485047817,0.05709045194089413,0.2887630187906325
scifact-train,789,Microglia are an innate immune cell type of the central nervous system.,0,bm25,0.4453962689934903,0.43661122201901614,0.27875508343640726,0.41666666666666663,0.41666666666666663,0.2934264036172708,0.002514149993658066,0.05304887401871383,0.28761783614754677
scifact-train,790,Microglia are an innate immune cell type of the peripheral nervous system.,1,l6,0.32809358749692885,0.3634040130079084,0.2483650805429772,0.2934264036172708,0.34033827903669656,0.26143692688734443,0.0038144029676914215,0.057186711113899946,0.28831643098965287
scifact-train,791,Migraine with aura is associated with ischemic stroke.,2,bge,0.5869712204972729,0.4359141163856338,0.95,0.5654648767857288,0.41666666666666663,1.0,0.0012857529800385237,0.057862715097144246,0.29166977293789387
scifact-train,792,Misunderstandings between doctors and patients can lead to non-adherence.,0,bm25,0.9997735045208479,0.9898169069619415,0.95,1.0,1.0,1.0,0.0013191788457334042,0.059309443924576044,0.29121527075767517
scifact-train,795,Mitochondria play a major role in apoptosis.,1,l6,0.32845541705081155,0.9902570936431432,0.95,0.2934264036172708,1.0,1.0,0.001713902223855257,0.05572326318360865,0.28596838121302426
scifact-train,797,Mitochondria play a major role in energy production.,0,bm25,0.04971654553002961,0.040772454493901926,0.0,0.0,0.0,0.0,0.0016358899883925915,0.05325458198785782,0.28856309596449137
scifact-train,798,Mitochondria play a trivial role in calcium homeostasis.,2,bge,0.3731177178839463,0.5774846963732718,0.95,0.34033827903669656,0.5654648767857288,1.0,0.001171973068267107,0.05586263001896441,0.2877459309529513
scifact-train,799,Moderate consumption of candy and chocolate reduces the risk of cardiovascular disease (CVD).,0,bm25,0.9996836496134464,0.31849918400423505,0.95,1.0,0.2934264036172708,1.0,0.0018597410526126623,0.0602917461656034,0.29393690219148993
scifact-train,801,Monoclonal antibody targeting of N-cadherin encourages castration resistance.,0,bm25,0.9998235060468532,0.9900910225408645,0.95,1.0,1.0,1.0,0.0010195141658186913,0.05723903118632734,0.2888241063337773
scifact-train,802,Monoclonal antibody targeting of N-cadherin encourages metastasis.,0,bm25,0.9998622233105366,0.990638296457899,0.95,1.0,1.0,1.0,0.00079686613753438,0.05414576712064445,0.28918757615610957
scifact-train,803,Monoclonal antibody targeting of N-cadherin inhibits castration resistance.,0,bm25,0.9997922462505701,0.9903602000377064,0.95,1.0,1.0,1.0,0.001210181973874569,0.0561525949742645,0.2912539429962635
scifact-train,804,Monoclonal antibody targeting of N-cadherin inhibits growth.,0,bm25,0.9997721663129356,0.9903227679678044,0.95,1.0,1.0,1.0,0.0013151220045983791,0.0558597850613296,0.28861447609961033
scifact-train,807,Most termination events in Okazaki fragments are dictated by initiation patterns.,0,bm25,0.9998226689662145,0.9902071928416905,0.95,1.0,1.0,1.0,0.0010323249734938145,0.05700840498320758,0.29107284592464566
scifact-train,810,"Mouse models can be generated using ""artificial spermatids.""",0,bm25,0.04958121650963442,0.04065361458473903,0.0,0.0,0.0,0.0,0.002413124078884721,0.053855961887165904,0.28811117610894144
scifact-train,812,Mutant mice lacking SVCT2 have severely reduced ascorbic acid levels in both brain and adrenals.,0,bm25,0.999571162384318,0.9900758542814272,0.95,1.0,1.0,1.0,0.0024726830888539553,0.05722274910658598,0.28830062923952937
scifact-train,813,"Mutations in G-Beta protein GNB1 are present in many cancers, resulting in loss of interaction with G-alpha subunits and concomitant activation of AKT pathway.",0,bm25,0.9992810270233242,0.9896093465392675,0.95,1.0,1.0,1.0,0.004225155804306269,0.06106228078715503,0.2938327267765999
scifact-train,815,Mutations in RIM1 decrease levels of IME1 RNA.,0,bm25,0.9997593411182252,0.989475709800042,0.95,1.0,1.0,1.0,0.001392577076330781,0.06089900014922023,0.28932592598721385
scifact-train,816,Mutations in RIM1 raise levels of IME1 RNA.,0,bm25,0.9997935990569694,0.9902915538501809,0.95,1.0,1.0,1.0,0.0011982780415564775,0.056363201001659036,0.29027920705266297
scifact-train,817,Myelin sheaths are lipid-rich cellular structures.,0,bm25,0.37319061770060613,0.2664625401205033,0.0,0.34033827903669656,0.23809523809523808,0.0,0.0007488951086997986,0.05571969016455114,0.2863900922238827
scifact-train,818,Myelin sheaths play a role in action potential propagation.,0,bm25,0.3284872191896876,0.040581923408669826,0.0,0.2934264036172708,0.0,0.0,0.0015376959927380085,0.05406521703116596,0.28702897299081087
scifact-train,822,N348I mutations cause resistance to nevirapine.,0,bm25,0.587036354279695,0.5774376833958715,0.5371916329464423,0.5654648767857288,0.5654648767857288,0.5654648767857288,0.0008973050862550735,0.05636491300538182,0.28893379401415586
scifact-train,825,N348I mutations reduce resistance to nevirapine.,0,bm25,0.9998276199876125,0.5774599117256372,0.5371916329464423,1.0,0.5654648767857288,0.5654648767857288,0.0009972129482775927,0.05629770108498633,0.2892484269104898
scifact-train,826,NAC destabilizes NO to increase the effect of contrast agents on renal functions.,0,bm25,0.4453766278266843,0.4357856989195988,0.39583333333333326,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.0026877729687839746,0.05913167190738022,0.29425668506883085
scifact-train,828,NAC inhibits the generation of angiotensin-converting enzyme.,0,bm25,0.049837977891575035,0.04019034047032419,0.0,0.0,0.0,0.0,0.0009392660576850176,0.05686804302968085,0.2898573740385473
scifact-train,835,NR5A2 does not play a role in development of endometrial tissues.,0,bm25,0.9996784144476238,0.5773986721757296,0.95,1.0,0.5654648767857288,1.0,0.001867637038230896,0.05687350104562938,0.2903795000165701
scifact-train,838,NR5A2 is important in reverse cholesterol transport in humans.,2,bge,0.3730541468980832,0.4362526256726951,0.95,0.34033827903669656,0.41666666666666663,1.0,0.0015471349470317364,0.05547020514495671,0.2894890811294317
scifact-train,840,Natriuretic peptides increase susceptibility to diabetes.,1,l6,0.44560863552808144,0.9901560484559379,0.95,0.41666666666666663,1.0,1.0,0.0013039519544690847,0.05712579097598791,0.29015680705197155
scifact-train,841,Natriuretic peptides protect against diabetes.,1,l6,0.5871053304169138,0.9901198222290426,0.95,0.5654648767857288,1.0,1.0,0.0004946768749505281,0.056632122956216335,0.2865946558304131
scifact-train,844,Neutrophil extracellular trap (NET) antigens may contain the targeted autoantigens PR3 and MPO.,0,bm25,0.9997019026473972,0.9902992990920539,0.95,1.0,1.0,1.0,0.0017275610007345676,0.056218387791886926,0.28976456611417234
scifact-train,846,Neutrophils produce IL-1β in response to large particles.,0,bm25,0.9997685755078937,0.9902847863649039,0.95,1.0,1.0,1.0,0.0013275600504130125,0.05573104810900986,0.2868235851638019
scifact-train,848,Nigerian physicians constitue the largest component of sub-Saharan Africa-trained physicians in the United States.,0,bm25,0.9998763362099475,0.9905707729382475,0.95,1.0,1.0,1.0,0.0007187679875642061,0.05480526317842305,0.2906137630343437
scifact-train,853,Nonhuman primates are incapable of producing neutralizing antibodies in reponse to the Eilat virus (EILV) produced in mosquitos.,0,bm25,0.9998749669591327,0.9904786876497329,0.95,1.0,1.0,1.0,0.0007232248317450285,0.05507383868098259,0.289213485782966
scifact-train,854,Nonhypertensive people who are 55 years old have a 90% chance of developing hypertension during their lifetime.,0,bm25,0.9997603638279958,0.9889456462155071,0.95,1.0,1.0,1.0,0.00142473797313869,0.0657227891497314,0.2972710591275245
scifact-train,855,Noninvasive positive pressure ventilation is not predictive of acute respiratory failure after solid organ transplantation.,0,bm25,0.9997823771878921,0.9889720041663669,0.95,1.0,1.0,1.0,0.0012804509606212378,0.06488661607727408,0.2941904270555824
scifact-train,856,Nonsteroidal antinflammatory drugs are ineffective as cancer treatments.,1,l6,0.049794301189451586,0.5762490008562466,0.5371916329464423,0.0,0.5654648767857288,0.5654648767857288,0.0012095149140805006,0.06434299098327756,0.2940014360938221
scifact-train,857,Nonsteroidal antinflammatory drugs show potential anticancer indications.,2,bge,0.04964661872551404,0.43636620875766874,0.5371916329464423,0.0,0.41666666666666663,0.5654648767857288,0.002065284177660942,0.05532919825054705,0.29221754614263773
scifact-train,858,Normal expression of RUNX1 causes tumorsupressing effects.,2,bge,0.3729285471247076,0.5773404916662278,0.95,0.34033827903669656,0.5654648767857288,1.0,0.0022682170383632183,0.05688264989294112,0.2887109639123082
scifact-train,860,Normal granulomas form in the absence of TNF in Zebrafish.,0,bm25,0.9998417335094427,0.990366753977273,0.95,1.0,1.0,1.0,0.0009072439279407263,0.05522144283168018,0.2866190830245614
scifact-train,861,Normal granulomas form in the presence of TNF in Zebrafish.,0,bm25,0.9998316851397909,0.9901916366708944,0.95,1.0,1.0,1.0,0.0009794749785214663,0.05707782693207264,0.2909650928340852
scifact-train,863,Notch signaling occurs between tumor cells and stromal cells.,1,l6,0.9613880248621843,0.9900131828871497,0.95,0.9598603945740938,1.0,1.0,0.002763798926025629,0.057581214932724833,0.2882861190009862
scifact-train,866,Nuclear transfer from adult human fibroblasts to human oocytes can give rise to blastocysts containing expandable pluripotent cells.,1,l6,0.3282415056473631,0.577449728571046,0.39583333333333326,0.2934264036172708,0.5654648767857288,0.41666666666666663,0.002996420953422785,0.05683821812272072,0.29172026296146214
scifact-train,867,Oat tolerant coeliac patients may have oat specific inflammatory cells in their small bowel mucosa.,0,bm25,0.9994645602591844,0.9900532060570285,0.95,1.0,1.0,1.0,0.0031447720248252153,0.05842001806013286,0.29366255295462906
scifact-train,871,Obesity decreases life quality.,0,bm25,0.04986731656186824,0.040132232520614035,0.0,0.0,0.0,0.0,0.0007718850392848253,0.05740567320026457,0.29087467514909804
scifact-train,876,Obesity raises life quality.,0,bm25,0.049914519239344673,0.04022360583673727,0.0,0.0,0.0,0.0,0.0004993590991944075,0.057111463975161314,0.29208859126083553
scifact-train,877,Occipital activation levels are associated with auditory spatial performance in parietal regions of the brain.,1,l6,0.5867142247946133,0.9901957778691378,0.95,0.5654648767857288,1.0,1.0,0.0028034502174705267,0.0575726421084255,0.29361147340387106
scifact-train,881,Omnivores produce less trimethylamine N-oxide from dietary I-carnitine than vegans.,0,bm25,0.9998922837291441,0.9902453249396532,0.95,1.0,1.0,1.0,0.0006293829064816236,0.05699627078138292,0.2921484848484397
scifact-train,883,Omnivores produce more trimethylamine N-oxide from dietary I-carnitine than vegans.,0,bm25,0.9999328160672011,0.9903051885708616,0.95,1.0,1.0,1.0,0.00039340415969491005,0.05676921526901424,0.2927814309950918
scifact-train,884,Omnivores produce more trimethylamine N-oxide from dietary I-carnitine than vegetarians.,0,bm25,0.9999323841753973,0.9900626456397369,0.95,1.0,1.0,1.0,0.0003957620356231928,0.058164307149127126,0.2926548910327256
scifact-train,885,One in five surgical randomized controlled trials are discontinued early.,0,bm25,0.9997061616056696,0.989920516290283,0.95,1.0,1.0,1.0,0.001748155103996396,0.05996663891710341,0.2974688021931797
scifact-train,886,One in two surgical randomized controlled trials are discontinued early.,0,bm25,0.9996576715483054,0.989549916680084,0.95,1.0,1.0,1.0,0.002035935875028372,0.06214995984919369,0.2973658579867333
scifact-train,890,Origin gross domestic product(GDP) is negatively related to dengue virus (DENV-1) diffusion in air traffic shipments.,1,l6,0.23457626986866162,0.3187513434302219,0.22619047619047616,0.19453241315894393,0.2934264036172708,0.23809523809523808,0.0013411249965429306,0.05845291004516184,0.2921552839688957
scifact-train,891,Origin gross domestic product(GDP) is positively related to dengue virus (DENV-1) diffusion in air traffic shipments.,1,l6,0.24552571194279701,0.3191087842442345,0.22619047619047616,0.20607055338754615,0.2934264036172708,0.23809523809523808,0.001408715033903718,0.056312105152755976,0.29188450425863266
scifact-train,893,Osteocytes have an essential role in G-CSF induced HSPC mobilization.,0,bm25,0.9997425667714975,0.9902461636177311,0.95,1.0,1.0,1.0,0.001486683962866664,0.0563286729156971,0.28875137283466756
scifact-train,894,"Osteoparthritis (OA) is characterized by degeneration of articular cartilage, joint edge, and subchondral bone hyperplasia.",1,l6,0.04990080902287735,0.31910964213962406,0.20922081647322116,0.0,0.2934264036172708,0.22023243839286438,0.0005837369244545698,0.05676322989165783,0.2942490039858967
scifact-train,895,Over half of the gabonese children with Schimmelpenning-Feuerstein-Mims syndrome (SFM) had a plasma lactate of more than 5mmol/L.,0,bm25,0.9999070365550589,0.990114979811257,0.95,1.0,1.0,1.0,0.0005459198728203773,0.05804893490858376,0.29362072004005313
scifact-train,896,Overexpressing Cnp1 N-tail variants exacerbates the temperature-sensitive growth defect of scm3-139.,0,bm25,0.999858226068415,0.36353098511233845,0.5371916329464423,1.0,0.34033827903669656,0.5654648767857288,0.0008325129747390747,0.05749024706892669,0.2936058009508997
scifact-train,897,Overexpressing Cnp1 N-tail variants rescues the temperature-sensitive growth defect of scm3-139.,0,bm25,0.9998372774774542,0.3637257835046285,0.3233213650848617,1.0,0.34033827903669656,0.34033827903669656,0.0009449759963899851,0.05572427297011018,0.2903642291203141
scifact-train,898,Oxidative DNA damage activates STING signalling.,1,l6,0.19009539728003982,0.8063751454476379,0.7662449165635927,0.14784340394533962,0.8065735963827292,0.8065735963827292,0.002082495018839836,0.05776178394444287,0.2926196730695665
scifact-train,899,Oxidative DNA damage inhibits STING signalling.,1,l6,0.2146896528411941,0.8064473688800717,0.7662449165635927,0.1736197702228145,0.8065735963827292,0.8065735963827292,0.001431504962965846,0.056297120871022344,0.28730210196226835
scifact-train,900,Oxidative phosphorylation is one of the primary glycometabolic pathways in cells.,0,bm25,0.049528019890132065,0.04031735771764175,0.0,0.0,0.0,0.0,0.0027479911223053932,0.056374865118414164,0.29111302201636136
scifact-train,901,PCSK9 inhibitors decrease plasma Lp(a) levels.,0,bm25,0.9997688599077643,0.9901572109657701,0.95,1.0,1.0,1.0,0.0013528040144592524,0.05760733410716057,0.29263724898919463
scifact-train,902,PD-1 triggering on monocytes enhances IL-10 production by monocytes.,0,bm25,0.999847622812357,0.990605722104452,0.95,1.0,1.0,1.0,0.0008773920126259327,0.05409250897355378,0.28790136706084013
scifact-train,908,PGE 2 suppresss intestinal tumor growth by altering the expression of tumor suppressing and DNA repair genes.,0,bm25,0.9994725597391662,0.9902765610582736,0.95,1.0,1.0,1.0,0.0030597089789807796,0.05640618596225977,0.290052656782791
scifact-train,909,PKG-la does not have a large impact on expression of pain hypersensitivity in PGK-la knockout mice.,0,bm25,0.9996949771727015,0.9902932071976172,0.95,1.0,1.0,1.0,0.001784033142030239,0.05677358713001013,0.292442562058568
scifact-train,910,PKG-la does not have a large impact on expression of spinal long term potentiation in PGK-la knockout mice.,0,bm25,0.9995962667838337,0.9898133949226798,0.95,1.0,1.0,1.0,0.002344513079151511,0.05915448092855513,0.29035424697212875
scifact-train,912,PKG-la plays an essential role in expression of spinal long term potentiation in PGK-la knockout mice.,0,bm25,0.9995383836658509,0.989986667430577,0.95,1.0,1.0,1.0,0.0027064108289778233,0.058707176707684994,0.29314504587091506
scifact-train,916,PRC1-bound plasmids sediment at a slower rate in unbound plasmids than in sucrose gradients.,0,bm25,0.04990839711207647,0.0405020792544816,0.0,0.0,0.0,0.0,0.0005281129851937294,0.05475782905705273,0.2882621919270605
scifact-train,917,PTEN is a regulator for the transcriptional activity of SRF,0,bm25,0.999681621370961,0.9902763342854775,0.95,1.0,1.0,1.0,0.0018403020221740007,0.0562050340231508,0.2890115501359105
scifact-train,919,Participants who quit smoking reduce lung cancer risk by approximately 50%.,0,bm25,0.9996918217820089,0.98821364955665,0.95,1.0,1.0,1.0,0.0018055099062621593,0.06905216281302273,0.29293275787495077
scifact-train,923,Patients in stable partnerships have a slower progression from HIV to AIDS.,0,bm25,0.9997919181740416,0.9902264537743061,0.95,1.0,1.0,1.0,0.0011974689550697803,0.05624478799290955,0.2877399190329015
scifact-train,925,Patients in stable partnerships progress from HIV to death at the same rate as patients not in partnerships.,0,bm25,0.9997042045100515,0.98982379109593,0.95,1.0,1.0,1.0,0.001716448925435543,0.05905074090696871,0.29014115897007287
scifact-train,926,Patients with common epithelial cancers  are more likely to have an emergency event as their first hospital admission if they live in resource-deprived areas.,0,bm25,0.9995757865387017,0.9892417681300135,0.95,1.0,1.0,1.0,0.0024862871505320072,0.06305328826420009,0.29304670612327754
scifact-train,927,Patients with common epithelial cancers are less likely to have an emergency event as their first hospital admission if they live in resource-deprived areas.,0,bm25,0.999567686060596,0.9893679821627869,0.95,1.0,1.0,1.0,0.002544491086155176,0.06257738219574094,0.2942874210420996
scifact-train,928,Patients with microcytosis and higher erythrocyte count are more vulnerable to severe malarial anaemia when infected with Plasmodium falciparum.,0,bm25,0.9997043748322031,0.9898412156984832,0.95,1.0,1.0,1.0,0.0017354050651192665,0.059634996112436056,0.2935144321527332
scifact-train,929,Patients with microcytosis and higher erythrocyte count were more resistant to severe malarial anaemia when infected with Plasmodium falciparum.,0,bm25,0.9996965452056054,0.9899045760509105,0.95,1.0,1.0,1.0,0.0017730758991092443,0.05898721399717033,0.2921482757665217
scifact-train,930,Patients with panic anxiety show decreased CSF levels of hypocretin.,0,bm25,0.9995906579335352,0.9898077763889259,0.95,1.0,1.0,1.0,0.0024200729094445705,0.06025748699903488,0.29560520499944687
scifact-train,933,Pediatric SCD patients with vaso-occlusive crisis show increased morphine use after breathing 80 ppm iNO for 4 hours.,0,bm25,0.999432261259228,0.9897214236723567,0.95,1.0,1.0,1.0,0.0033456271048635244,0.06057061301544309,0.29464495414867997
scifact-train,934,Perigenital skin is not the primary site of HIV acquisition.,0,bm25,0.9998562971091288,0.9904449701936611,0.95,1.0,1.0,1.0,0.0008340210188180208,0.055455361027270555,0.2901893670205027
scifact-train,935,Peroxynitrite is required for induction of T cell tolerance.,0,bm25,0.9996191889215776,0.9905424101208599,0.95,1.0,1.0,1.0,0.0021778689697384834,0.05408821511082351,0.28595136711373925
